"ID"	"pval"	"adj.pval"	"log10.adj"	"aucs.mat"	"fc"	"sig"
"337"	"Clostridiales species  [m_12631]"	0.232756054815045	0.576001866447952	0.239576109308154	0.44	-0.248799738321588	"not sig"
"338"	"Clostridiales species  [m_12635]"	0.131737560197593	0.499932314237918	0.301088790749612	0.416491228070175	-0.279288849671955	"not sig"
"339"	"Clostridiales species  [m_12653]"	0.304414130371365	0.637081076067304	0.195805295061746	0.524912280701754	0	"not sig"
"340"	"Clostridiales species  [m_12654]"	0.5335409974751	0.807830394147755	0.0926798107818663	0.482982456140351	-0.0138515714899762	"not sig"
"341"	"Clostridiales species  [m_12655]"	0.871711384961528	0.959813503494959	0.0178131443264007	0.496842105263158	0	"not sig"
"342"	"Clostridiales species  [m_12667]"	0.280674325170073	0.607976804360335	0.216112989691863	0.45859649122807	-0.224238904300137	"not sig"
"343"	"Clostridiales species  [m_12668]"	0.115848874617081	0.499932314237918	0.301088790749612	0.426140350877193	-0.345534292123518	"not sig"
"344"	"Clostridiales species  [m_12674]"	0.179433188397743	0.519061444064411	0.284781229360319	0.463508771929825	-0.0815539351398155	"not sig"
"345"	"Clostridiales species  [m_12690]"	0.33552236634801	0.672547071649817	0.17227731393916	0.529824561403509	0.0802115146978053	"not sig"
"346"	"Clostridiales species  [m_12691]"	0.869586404462692	0.959813503494959	0.0178131443264007	0.492982456140351	-0.0563594188376218	"not sig"
"347"	"Clostridiales species  [m_12706]"	0.384814612741846	0.71458894418917	0.145943707297838	0.523684210526316	0.0328005519353658	"not sig"
"348"	"Clostridiales species  [m_12707]"	0.0463777968657815	0.473954701957466	0.324263163874414	0.391578947368421	-0.41061192468259	"not sig"
"349"	"Clostridiales species  [m_12725]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"350"	"Clostridiales species  [m_12742]"	0.2913944142567	0.62117888626468	0.206783314267652	0.535964912280702	0.110969037466933	"not sig"
"351"	"Clostridiales species  [m_12745]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"352"	"Clostridiales species  [m_12747]"	0.700499698948314	0.900259421710609	0.0456323248019802	0.483333333333333	-0.155697764490963	"not sig"
"353"	"Clostridiales species  [m_12755]"	0.250268234235792	0.576001866447952	0.239576109308154	0.448070175438597	-0.225465252713792	"not sig"
"354"	"Clostridiales species  [m_12761]"	0.752112419761229	0.946660712033112	0.0238056464394851	0.506666666666667	0	"not sig"
"355"	"Clostridiales species  [m_12763]"	0.608179009954624	0.855271633894304	0.0678959316274495	0.481052631578947	-0.125960984104896	"not sig"
"356"	"Clostridiales species  [m_12768]"	0.110938672686101	0.499932314237918	0.301088790749612	0.428070175438596	-0.360840906974972	"not sig"
"357"	"Clostridiales species  [m_12774]"	0.0525455629187247	0.473954701957466	0.324263163874414	0.410701754385965	-0.448313497594567	"not sig"
"358"	"Clostridiales species  [m_12776]"	0.226257789898759	0.575807904894469	0.239722377268839	0.445964912280702	-0.233082236282941	"not sig"
"359"	"Clostridiales species  [m_12777]"	0.0192239296432051	0.391177841073097	0.40762575452923	0.552631578947368	0.00640553231199113	"not sig"
"360"	"Clostridiales species  [m_12786]"	0.10584372800149	0.499932314237918	0.301088790749612	0.412631578947368	-0.271896999740972	"not sig"
"361"	"Clostridiales species  [m_12804]"	0.215297823891586	0.573700352155554	0.241314883533688	0.531929824561403	0.0238097727250357	"not sig"
"362"	"Clostridiales species  [m_12809]"	0.662344992524829	0.862480285295529	0.0642508233100146	0.50719298245614	0	"not sig"
"363"	"Clostridiales species  [m_12832]"	0.46585615639994	0.78853223786649	0.103180546543927	0.475087719298246	-0.139308644280219	"not sig"
"364"	"Clostridiales species  [m_12842]"	0.242648747140275	0.576001866447952	0.239576109308154	0.478245614035088	0	"not sig"
"365"	"Clostridiales species  [m_12851]"	0.652742675604505	0.862480285295529	0.0642508233100146	0.484561403508772	-0.0228243355321398	"not sig"
"366"	"Clostridiales species  [m_12855]"	0.0335349037288863	0.441542899097003	0.355027095175842	0.543859649122807	0	"not sig"
"367"	"Clostridiales species  [m_12873]"	0.404317779163428	0.725934194407063	0.139102746105951	0.464561403508772	-0.217787210339265	"not sig"
"368"	"Clostridiales species  [m_12887]"	0.248666089722241	0.576001866447952	0.239576109308154	0.447894736842105	-0.232128102814984	"not sig"
"369"	"Clostridiales species  [m_12894]"	0.842626942119387	0.959813503494959	0.0178131443264007	0.494736842105263	0	"not sig"
"370"	"Clostridiales species  [m_12903]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"371"	"Clostridiales species  [m_12910]"	0.184577729242194	0.519061444064411	0.284781229360319	0.539473684210526	0.0704710408271035	"not sig"
"372"	"Clostridiales species  [m_12917]"	0.132641886591722	0.499932314237918	0.301088790749612	0.48	0	"not sig"
"373"	"Clostridiales species  [m_12952]"	0.32070749403373	0.655979198064493	0.183109932436908	0.450350877192982	-0.189888114521593	"not sig"
"374"	"Clostridiales species  [m_12974]"	0.550130966916095	0.817285274964951	0.0876263256977135	0.487543859649123	0	"not sig"
"375"	"Clostridiales species  [m_12978]"	0.525932509745409	0.801509896968609	0.0960911106494279	0.514385964912281	0	"not sig"
"376"	"Clostridiales species  [m_12997]"	0.871711384961528	0.959813503494959	0.0178131443264007	0.496842105263158	0	"not sig"
"377"	"Clostridiales species  [m_13006]"	0.618281365252128	0.859991029201559	0.0655060789757125	0.473684210526316	-0.165362109241954	"not sig"
"378"	"Clostridiales species  [m_13012]"	0.0212060951571911	0.418820379354524	0.377972194171133	0.405263157894737	-0.350255190010733	"not sig"
"379"	"Clostridiales species  [m_13030]"	0.577011985536676	0.82614829059249	0.0829419914135788	0.484736842105263	-0.005902545170988	"not sig"
"380"	"Clostridiales species  [m_13031]"	0.868106319611419	0.959813503494959	0.0178131443264007	0.505964912280702	-0.00358396382203324	"not sig"
"381"	"Clostridiales species  [m_13100]"	0.39787541401568	0.717243867145045	0.144333156538154	0.515789473684211	0	"not sig"
"382"	"Clostridiales species  [m_13115]"	0.439049976075954	0.762799635019413	0.117589523425053	0.468070175438597	-0.14653993184716	"not sig"
"383"	"Clostridiales species  [m_13137]"	0.242648747140275	0.576001866447952	0.239576109308154	0.478245614035088	0	"not sig"
"384"	"Clostridiales species  [m_13140]"	0.975888166002494	0.982711702378315	0.00757387222917401	0.501754385964912	-0.00176764730045169	"not sig"
"385"	"Clostridiales species  [m_13147]"	0.469326197389239	0.78853223786649	0.103180546543927	0.465614035087719	-0.131159040517321	"not sig"
"386"	"Clostridiales species  [m_13155]"	0.0851047605164145	0.496177636715957	0.304362813763376	0.427017543859649	-0.340719904918991	"not sig"
"387"	"Clostridiales species  [m_13159]"	0.327589778915682	0.664581681395409	0.177451633834519	0.474736842105263	-0.00826554119974954	"not sig"
"388"	"Clostridiales species  [m_13165]"	0.332146696821575	0.671796707577372	0.172762128932109	0.458245614035088	-0.150984461629427	"not sig"
"389"	"Clostridiales species  [m_13168]"	0.161677331299162	0.519061444064411	0.284781229360319	0.427368421052632	-0.379607792807066	"not sig"
"390"	"Clostridiales species  [m_13173]"	0.47795128169362	0.78853223786649	0.103180546543927	0.488421052631579	0	"not sig"
"391"	"Clostridiales species  [m_13176]"	0.790518150474509	0.959813503494959	0.0178131443264007	0.489473684210526	-0.0658518111562597	"not sig"
"392"	"Clostridiales species  [m_13187]"	0.256404480604157	0.577221113407203	0.238657791804908	0.445263157894737	-0.228448419764777	"not sig"
"393"	"Clostridiales species  [m_13199]"	0.864105523572075	0.959813503494959	0.0178131443264007	0.495438596491228	0	"not sig"
"394"	"Clostridiales species  [m_13200]"	0.66495081086701	0.864500424970372	0.0632347888999001	0.523157894736842	0.110919556452098	"not sig"
"395"	"Clostridiales species  [m_13202]"	0.487750789194579	0.79155700379615	0.101517804057873	0.532982456140351	0.112548879320928	"not sig"
"396"	"Clostridiales species  [m_13206]"	0.708323224879982	0.909443681657568	0.0412241899514052	0.487894736842105	-0.0379724233402023	"not sig"
"397"	"Clostridiales species  [m_13212]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"398"	"Clostridiales species  [m_13227]"	0.491599130216818	0.79155700379615	0.101517804057873	0.488771929824561	0	"not sig"
"399"	"Clostridiales species  [m_13233]"	0.362573158071964	0.701795328724259	0.153789526853057	0.522105263157895	0	"not sig"
"400"	"Clostridiales species  [m_13264]"	0.351188627963774	0.688534784460364	0.16207411449552	0.469122807017544	-0.122399070891039	"not sig"
"401"	"Clostridiales species  [m_13280]"	0.218120583374936	0.57436591661454	0.240811339422807	0.444385964912281	-0.283629349252456	"not sig"
"402"	"Clostridiales species  [m_13304]"	0.134903697344878	0.499932314237918	0.301088790749612	0.443859649122807	-0.198484282569753	"not sig"
"403"	"Clostridiales species  [m_13308]"	0.697352684061971	0.898587970193713	0.0464393998020409	0.487017543859649	-0.0574768288065256	"not sig"
"404"	"Clostridiales species  [m_13312]"	0.0634705391677002	0.473954701957466	0.324263163874414	0.47	0	"not sig"
"405"	"Clostridiales species  [m_13328]"	0.0934889703525384	0.496177636715957	0.304362813763376	0.456842105263158	-0.0646667330840974	"not sig"
"406"	"Clostridiales species  [m_13332]"	0.100982053314581	0.496177636715957	0.304362813763376	0.434736842105263	-0.257919085718451	"not sig"
"407"	"Clostridiales species  [m_13377]"	0.146312954664461	0.51439345056118	0.288704569639135	0.579649122807018	0.199794787807425	"not sig"
"408"	"Clostridiales species  [m_13385]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"409"	"Clostridiales species  [m_13390]"	0.389073243195561	0.714834083246527	0.145794748537681	0.461052631578947	-0.233162055718642	"not sig"
"410"	"Clostridiales species  [m_13392]"	0.469731705616128	0.78853223786649	0.103180546543927	0.468421052631579	-0.12052978810934	"not sig"
"411"	"Clostridiales species  [m_13415]"	0.320052081664402	0.655979198064493	0.183109932436908	0.54280701754386	0.108913439774624	"not sig"
"412"	"Clostridiales species  [m_13417]"	0.931363369820215	0.959813503494959	0.0178131443264007	0.497894736842105	0	"not sig"
"413"	"Clostridiales species  [m_13422]"	0.94694928676904	0.959813503494959	0.0178131443264007	0.498947368421053	0	"not sig"
"414"	"Clostridiales species  [m_13432]"	0.33552236634801	0.672547071649817	0.17227731393916	0.529824561403509	0.0330753175767267	"not sig"
"415"	"Clostridiales species  [m_13486]"	0.810632200409853	0.959813503494959	0.0178131443264007	0.493684210526316	0	"not sig"
"416"	"Clostridiales species  [m_13502]"	0.630981641649643	0.859991029201559	0.0655060789757125	0.507894736842105	0	"not sig"
"417"	"Clostridiales species  [m_13572]"	0.0713280162961603	0.496177636715957	0.304362813763376	0.405614035087719	-0.396056936084533	"not sig"
"418"	"Clostridiales species  [m_13580]"	0.103816765388819	0.496177636715957	0.304362813763376	0.526315789473684	0	"not sig"
"419"	"Clostridiales species  [m_13616]"	0.103816765388819	0.496177636715957	0.304362813763376	0.526315789473684	0	"not sig"
"420"	"Clostridiales species  [m_13623]"	0.891666428559851	0.959813503494959	0.0178131443264007	0.503859649122807	0	"not sig"
"421"	"Clostridiales species  [m_13626]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"422"	"Clostridiales species  [m_13633]"	0.387357223655782	0.71458894418917	0.145943707297838	0.516140350877193	0	"not sig"
"423"	"Clostridiales species  [m_13640]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"424"	"Clostridiales species  [m_13659]"	0.944572381192646	0.959813503494959	0.0178131443264007	0.502982456140351	0.0238983727138748	"not sig"
"425"	"Clostridiales species  [m_13660]"	0.59809417190184	0.849091408947327	0.0710455532607846	0.513684210526316	0	"not sig"
"426"	"Clostridiales species  [m_13662]"	0.69806888685825	0.898587970193713	0.0464393998020409	0.479473684210526	-0.0748767175391008	"not sig"
"427"	"Clostridiales species  [m_13686]"	0.0856193123756285	0.496177636715957	0.304362813763376	0.541578947368421	0.0070735685744441	"not sig"
"428"	"Clostridiales species  [m_13690]"	0.408642091589468	0.73076741545227	0.136220825858045	0.474385964912281	-0.0880162331881707	"not sig"
"429"	"Clostridiales species  [m_13691]"	0.103816765388819	0.496177636715957	0.304362813763376	0.526315789473684	0	"not sig"
"430"	"Clostridiales species  [m_13701]"	0.640017875515707	0.862480285295529	0.0642508233100146	0.478771929824561	-0.136682977259406	"not sig"
"431"	"Clostridiales species  [m_13710]"	0.881735628033473	0.959813503494959	0.0178131443264007	0.496491228070175	0	"not sig"
"432"	"Clostridiales species  [m_13719]"	0.525932509745409	0.801509896968609	0.0960911106494279	0.514385964912281	0	"not sig"
"433"	"Clostridiales species  [m_13729]"	0.0415437014296967	0.473954701957466	0.324263163874414	0.428771929824561	-0.207893947648293	"not sig"
"434"	"Clostridiales species  [m_13742]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"435"	"Clostridiales species  [m_13745]"	0.625540290310161	0.859991029201559	0.0655060789757125	0.488070175438596	0	"not sig"
"436"	"Clostridiales species  [m_13749]"	0.0513283078365555	0.473954701957466	0.324263163874414	0.442105263157895	-0.143190172119095	"not sig"
"437"	"Clostridiales species  [m_13774]"	0.910048945934684	0.959813503494959	0.0178131443264007	0.495263157894737	-0.00385888691620133	"not sig"
"438"	"Clostridiales species  [m_13780]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"439"	"Clostridiales species  [m_13781]"	0.132641886591722	0.499932314237918	0.301088790749612	0.48	0	"not sig"
"440"	"Clostridiales species  [m_13784]"	0.788829785035839	0.959813503494959	0.0178131443264007	0.508421052631579	0.00996129285942448	"not sig"
"441"	"Clostridiales species  [m_13792]"	0.1139370629286	0.499932314237918	0.301088790749612	0.432982456140351	-0.246432621025395	"not sig"
"442"	"Clostridiales species  [m_13794]"	0.538794381005055	0.809396928064641	0.0918384482359111	0.48719298245614	0	"not sig"
"443"	"Clostridiales species  [m_13800]"	0.516478228113814	0.796360804083642	0.0988901235681535	0.486491228070175	0	"not sig"
"444"	"Clostridiales species  [m_13806]"	0.352962162402148	0.691003183828111	0.160519951589919	0.471228070175439	-0.112518916743929	"not sig"
"445"	"Clostridiales species  [m_13819]"	0.916780244462972	0.959813503494959	0.0178131443264007	0.497894736842105	0	"not sig"
"446"	"Clostridiales species  [m_13828]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"447"	"Clostridiales species  [m_13847]"	0.774236059061872	0.95799531629554	0.0186366142116167	0.489824561403509	-0.0247918494069672	"not sig"
"448"	"Clostridiales species  [m_13863]"	0.540720275839411	0.810476931308403	0.0912593420098451	0.533157894736842	0.0985875750854211	"not sig"
"449"	"Clostridiales species  [m_13876]"	0.741213018502159	0.940878151085443	0.0264666164640042	0.515789473684211	0.0515488716975653	"not sig"
"450"	"Clostridiales species  [m_13908]"	0.931870187331314	0.959813503494959	0.0178131443264007	0.498245614035088	0	"not sig"
"451"	"Clostridiales species  [m_13922]"	0.428099008801483	0.750570455379101	0.124608534671614	0.533684210526316	0.0959724619602691	"not sig"
"452"	"Clostridiales species  [m_13923]"	0.519653244210176	0.799420741093089	0.0972245880931484	0.470526315789474	-0.0635024136476996	"not sig"
"453"	"Clostridiales species  [m_13955]"	0.572209986171375	0.824547222562399	0.0837844668708997	0.473859649122807	-0.094481004868002	"not sig"
"454"	"Clostridiales species  [m_13976]"	0.505453461886954	0.79155700379615	0.101517804057873	0.489122807017544	0	"not sig"
"455"	"Clostridiales species  [m_14015]"	0.242648747140275	0.576001866447952	0.239576109308154	0.478245614035088	0	"not sig"
"456"	"Clostridiales species  [m_14016]"	0.0310602178204939	0.441542899097003	0.355027095175842	0.46	0	"not sig"
"457"	"Clostridiales species  [m_14034]"	0.630981641649643	0.859991029201559	0.0655060789757125	0.507894736842105	0	"not sig"
"458"	"Clostridiales species  [m_14036]"	0.94694928676904	0.959813503494959	0.0178131443264007	0.498947368421053	0	"not sig"
"459"	"Clostridiales species  [m_14076]"	0.901720226517204	0.959813503494959	0.0178131443264007	0.497543859649123	0	"not sig"
"460"	"Clostridiales species  [m_14106]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"461"	"Clostridiales species  [m_14118]"	0.132641886591722	0.499932314237918	0.301088790749612	0.48	0	"not sig"
"462"	"Clostridiales species  [m_14120]"	0.918208830079164	0.959813503494959	0.0178131443264007	0.49719298245614	0	"not sig"
"463"	"Clostridiales species  [m_14132]"	0.410931319163812	0.732315278296563	0.135301905081128	0.476491228070175	-0.0685209871286623	"not sig"
"464"	"Clostridiales species  [m_14156]"	0.550130966916095	0.817285274964951	0.0876263256977135	0.487543859649123	0	"not sig"
"465"	"Clostridiales species  [m_14166]"	0.220806431918459	0.574695810206376	0.240561969058897	0.567017543859649	0.14199908007416	"not sig"
"466"	"Clostridiales species  [m_14223]"	0.258309671748123	0.577221113407203	0.238657791804908	0.478947368421053	0	"not sig"
"467"	"Clostridiales species  [m_14239]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"468"	"Clostridiales species  [m_14267]"	0.646584825479867	0.862480285295529	0.0642508233100146	0.507543859649123	0	"not sig"
"469"	"Clostridiales species  [m_14274]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"470"	"Clostridiales species  [m_14275]"	0.335504435900713	0.672547071649817	0.17227731393916	0.478245614035088	0	"not sig"
"471"	"Clostridiales species  [m_14315]"	0.262253098154187	0.584089404346721	0.23352067199261	0.543859649122807	0.168340205121447	"not sig"
"472"	"Clostridiales species  [m_14320]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"473"	"Clostridiales species  [m_14325]"	0.585902402052959	0.834429401863334	0.0786104015589509	0.485087719298246	-0.00174090919072841	"not sig"
"474"	"Clostridiales species  [m_14342]"	0.39787541401568	0.717243867145045	0.144333156538154	0.515789473684211	0	"not sig"
"475"	"Clostridiales species  [m_14346]"	0.743594958879076	0.942120782806225	0.0258934157382881	0.511578947368421	0.0463122218600537	"not sig"
"476"	"Clostridiales species  [m_14366]"	0.238774872054895	0.576001866447952	0.239576109308154	0.524385964912281	0	"not sig"
"477"	"Clostridiales species  [m_14385]"	0.752112419761229	0.946660712033112	0.0238056464394851	0.506666666666667	0	"not sig"
"478"	"Clostridiales species  [m_14387]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"479"	"Clostridiales species  [m_14389]"	0.213548574087757	0.571306245019638	0.243131028586494	0.462982456140351	-0.1069503750173	"not sig"
"480"	"Clostridiales species  [m_14425]"	0.2650121936133	0.585551198974503	0.232435125425136	0.550350877192982	0.165577671900968	"not sig"
"481"	"Clostridiales species  [m_14449]"	0.387357223655782	0.71458894418917	0.145943707297838	0.516140350877193	0	"not sig"
"482"	"Clostridiales species  [m_14500]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"483"	"Clostridiales species  [m_14503]"	0.29049084114771	0.62117888626468	0.206783314267652	0.476140350877193	0	"not sig"
"484"	"Clostridiales species  [m_14513]"	0.447093633704334	0.7717824550963	0.112505098453752	0.474035087719298	-0.0934991879586349	"not sig"
"485"	"Clostridiales species  [m_14522]"	0.377010352106616	0.712788872114627	0.147039089017389	0.516491228070175	0	"not sig"
"486"	"Clostridium baratii [r_04354]"	0.320025380638952	0.655979198064493	0.183109932436908	0.477543859649123	0	"not sig"
"487"	"Clostridium botulinum/paraputrificum [r_03804]"	0.246657772941686	0.576001866447952	0.239576109308154	0.539473684210526	0.11015332648385	"not sig"
"488"	"Clostridium butyricum [r_03807]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"489"	"Clostridium celatum [r_04337]"	0.556046159388458	0.819725567572666	0.0863315188812268	0.521228070175439	0.0886792550727627	"not sig"
"490"	"Clostridium disporicum [r_03656]"	0.883972443853621	0.959813503494959	0.0178131443264007	0.505263157894737	0.0242253962682727	"not sig"
"491"	"Clostridium perfringens [r_01606]"	0.311057231752085	0.647228100097621	0.188942635628765	0.548070175438596	0.246073193371083	"not sig"
"492"	"Clostridium phoceensis [r_08865]"	0.0536937653444611	0.473954701957466	0.324263163874414	0.392280701754386	-0.425770701511777	"not sig"
"493"	"Clostridium saudiense/disporicum [r_04336]"	0.386359413517481	0.71458894418917	0.145943707297838	0.543333333333333	0.14175905428255	"not sig"
"494"	"Clostridium sp. 26_22 [r_10411]"	0.615258854914324	0.859991029201559	0.0655060789757125	0.487719298245614	0	"not sig"
"495"	"Clostridium sp. 27_14 [m_12513]"	0.343421783370475	0.680258783283994	0.167325842040457	0.47859649122807	0	"not sig"
"496"	"Clostridium sp. 27_14 [r_10412]"	0.0310602178204939	0.441542899097003	0.355027095175842	0.46	0	"not sig"
"497"	"Clostridium sp. 7_2_43FAA [r_05195]"	0.739188292540446	0.939195720796423	0.0272438948429833	0.507017543859649	0	"not sig"
"498"	"Clostridium sp. AT4 [m_12609]"	0.192767227000759	0.528339562983713	0.277086867370623	0.438245614035088	-0.299389423204315	"not sig"
"499"	"Clostridium sp. AT4 [r_09167]"	0.805232991246099	0.959813503494959	0.0178131443264007	0.508771929824561	0.0345132655051832	"not sig"
"500"	"Clostridium sp. CAG:1000 [r_07606]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"501"	"Clostridium sp. CAG:1024 [m_13844]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"502"	"Clostridium sp. CAG:1193 [m_12245]"	0.515765081665405	0.796360804083642	0.0988901235681535	0.514736842105263	0	"not sig"
"503"	"Clostridium sp. CAG:1193 [m_14109]"	0.662344992524829	0.862480285295529	0.0642508233100146	0.50719298245614	0	"not sig"
"504"	"Clostridium sp. CAG:127 [m_12306]"	0.64112644505037	0.862480285295529	0.0642508233100146	0.523684210526316	0.106052221048795	"not sig"
"505"	"Clostridium sp. CAG:127 [r_07611]"	0.568185655118324	0.822277300456798	0.0849816985799799	0.484385964912281	-0.00670744703831773	"not sig"
"506"	"Clostridium sp. CAG:138 [m_12233]"	0.0284741156707991	0.441542899097003	0.355027095175842	0.393684210526316	-0.582682356509538	"not sig"
"507"	"Clostridium sp. CAG:138 [r_07612]"	0.505453461886954	0.79155700379615	0.101517804057873	0.489122807017544	0	"not sig"
"508"	"Clostridium sp. CAG:167 [r_07613]"	0.698530037886996	0.898587970193713	0.0464393998020409	0.516315789473684	0.0457457238923095	"not sig"
"509"	"Clostridium sp. CAG:169 [r_07614]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"510"	"Clostridium sp. CAG:217 [m_12270]"	0.000743603087849742	0.0907871769983821	1.04197548795592	0.340350877192982	-0.94488339987811	"not sig"
"511"	"Clostridium sp. CAG:217 [r_07615]"	0.527576134713515	0.801509896968609	0.0960911106494279	0.486842105263158	0	"not sig"
"512"	"Clostridium sp. CAG:226 [m_12471]"	0.869586404462692	0.959813503494959	0.0178131443264007	0.492982456140351	-0.00898352627806889	"not sig"
"513"	"Clostridium sp. CAG:230 [r_07616]"	0.515785648206049	0.796360804083642	0.0988901235681535	0.525964912280702	0.0920493859380882	"not sig"
"514"	"Clostridium sp. CAG:253 [r_03600]"	0.609828517413089	0.856694245696421	0.0671741501887815	0.478245614035088	-0.179108783884454	"not sig"
"515"	"Clostridium sp. CAG:273 [m_12673]"	0.0405048755586851	0.473954701957466	0.324263163874414	0.42	-0.344477590962168	"not sig"
"516"	"Clostridium sp. CAG:273 [r_07617]"	0.258309671748123	0.577221113407203	0.238657791804908	0.478947368421053	0	"not sig"
"517"	"Clostridium sp. CAG:288 [r_07618]"	0.874883631353771	0.959813503494959	0.0178131443264007	0.495789473684211	0	"not sig"
"518"	"Clostridium sp. CAG:299 [r_07619]"	0.0806535780851786	0.496177636715957	0.304362813763376	0.431754385964912	-0.290713228251576	"not sig"
"519"	"Clostridium sp. CAG:302 [m_12499]"	0.189042157080598	0.520253313441071	0.283785145129616	0.454035087719298	-0.169358572310519	"not sig"
"520"	"Clostridium sp. CAG:302 [r_07620]"	0.505453461886954	0.79155700379615	0.101517804057873	0.489122807017544	0	"not sig"
"521"	"Clostridium sp. CAG:306 [m_12613]"	0.396968021021004	0.717243867145045	0.144333156538154	0.471929824561403	-0.0945864234844474	"not sig"
"522"	"Clostridium sp. CAG:306 [m_14373]"	0.39787541401568	0.717243867145045	0.144333156538154	0.515789473684211	0	"not sig"
"523"	"Clostridium sp. CAG:343 [m_12430]"	0.379394378799113	0.71458894418917	0.145943707297838	0.470877192982456	-0.154952752346798	"not sig"
"524"	"Clostridium sp. CAG:343 [r_07621]"	0.561583801932678	0.819790267386507	0.0862972419666077	0.487894736842105	0	"not sig"
"525"	"Clostridium sp. CAG:349 [r_07622]"	0.302989882934118	0.63680033298986	0.195996718172992	0.458947368421053	-0.196776238175453	"not sig"
"526"	"Clostridium sp. CAG:389 [r_03615]"	0.662344992524829	0.862480285295529	0.0642508233100146	0.50719298245614	0	"not sig"
"527"	"Clostridium sp. CAG:411 [r_07623]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"528"	"Clostridium sp. CAG:413 [r_07624]"	0.230896519780237	0.576001866447952	0.239576109308154	0.530877192982456	0.0241512423297033	"not sig"
"529"	"Clostridium sp. CAG:43 [r_07626]"	0.28832223941201	0.619546828048526	0.207925862178203	0.465964912280702	-0.139997927650728	"not sig"
"530"	"Clostridium sp. CAG:433 [m_12886]"	0.527576134713515	0.801509896968609	0.0960911106494279	0.486842105263158	0	"not sig"
"531"	"Clostridium sp. CAG:440 [m_12406]"	0.334400511898535	0.672547071649817	0.17227731393916	0.475087719298246	-0.0103360153059881	"not sig"
"532"	"Clostridium sp. CAG:440 [r_07628]"	0.505453461886954	0.79155700379615	0.101517804057873	0.489122807017544	0	"not sig"
"533"	"Clostridium sp. CAG:448 [m_12255]"	0.619357296767089	0.859991029201559	0.0655060789757125	0.479122807017544	-0.179250365904999	"not sig"
"534"	"Clostridium sp. CAG:448 [m_13567]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"535"	"Clostridium sp. CAG:448 [r_07629]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"536"	"Clostridium sp. CAG:451 [m_12646]"	0.630981641649643	0.859991029201559	0.0655060789757125	0.507894736842105	0	"not sig"
"537"	"Clostridium sp. CAG:452 [m_12543]"	0.222398867135819	0.575588961800665	0.239887543218801	0.463684210526316	-0.128040065787219	"not sig"
"538"	"Clostridium sp. CAG:452 [r_07631]"	0.778166891097172	0.95799531629554	0.0186366142116167	0.505964912280702	0	"not sig"
"539"	"Clostridium sp. CAG:465 [r_07632]"	0.662344992524829	0.862480285295529	0.0642508233100146	0.50719298245614	0	"not sig"
"540"	"Clostridium sp. CAG:492 [m_12462]"	0.39787541401568	0.717243867145045	0.144333156538154	0.515789473684211	0	"not sig"
"541"	"Clostridium sp. CAG:508 [r_03616]"	0.250393720636736	0.576001866447952	0.239576109308154	0.47859649122807	0	"not sig"
"542"	"Clostridium sp. CAG:510 [r_07634]"	0.47795128169362	0.78853223786649	0.103180546543927	0.488421052631579	0	"not sig"
"543"	"Clostridium sp. CAG:524 [m_12495]"	0.47795128169362	0.78853223786649	0.103180546543927	0.488421052631579	0	"not sig"
"544"	"Clostridium sp. CAG:533 [m_12421]"	0.491599130216818	0.79155700379615	0.101517804057873	0.488771929824561	0	"not sig"
"545"	"Clostridium sp. CAG:567 [r_03617]"	0.577011985536676	0.82614829059249	0.0829419914135788	0.484736842105263	-0.005902545170988	"not sig"
